Proposal,Response,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
20000.0,0,10,200000,0,GPT-3.5,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
2.0,0,1,20,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
20.0,0,2,200,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,1,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,1,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,1,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,1,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
200.0,0,3,2000,493,GPT-4,0.1,1,March,1,1
